
[1] "frustration_boredom,full_prev_3,6,8,RF,0.5,5.45238095238095,5.21747557997558,0,38.5122101771264"
[1] "frustration_boredom,full_prev_3,6,8,NN,0.476190476190476,0,2.29114774114774,0,45.7894293443055"
[1] "frustration_boredom,full_prev_3,6,8,SVM,0.476190476190476,0,0,0,48"
[1] "frustration_boredom,full_prev_3,6,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,6,8,WithinBase,0.476190476190476"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.16,14.1158563658564,13.3701298701299,6.13452380952381,23.6422406326044"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.294117647058824,5.55238095238095,5.21747557997558,0,39.2622101771264"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.352941176470588,0,2.29114774114774,0,46.7894293443055"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.352941176470588,0,0,0,49"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.352941176470588"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.388888888888889,14.6158563658564,13.7701298701299,6.13452380952381,24.0708120611758"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.368421052631579,5.88571428571428,5.21747557997558,0,39.8531192680355"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.605263157894737,0.333333333333333,2.29114774114774,0,47.7894293443055"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.578947368421053,0,0,0,50"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.578947368421053"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.333333333333333,15.0444277944278,14.1034632034632,6.13452380952381,24.3565263468901"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.5,6.31428571428571,5.46747557997558,0,40.6031192680355"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.4,0.333333333333333,2.29114774114774,0,48.7894293443055"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.4,0,0,0,51"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.4"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.0833333333333333,15.0444277944278,14.1034632034632,6.13452380952381,24.6898596802235"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.32258064516129,6.31428571428571,5.64929376179376,0,41.6031192680355"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.258064516129032,0.333333333333333,2.29114774114774,0,49.7894293443055"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.258064516129032,0,0,0,52"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.354838709677419"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.303030303030303,15.3444277944278,14.1034632034632,6.27738095238095,25.235314225678"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.333333333333333,6.31428571428571,5.84929376179376,0,42.5197859347021"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.277777777777778,0.333333333333333,2.29114774114774,0,50.6227626776388"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.333333333333333,0,0,0,53"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.333333333333333"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.344827586206897,15.5444277944278,14.5580086580087,6.27738095238095,25.6797586701225"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.34375,6.48095238095238,6.01596042846043,0,43.408674823591"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.28125,0.333333333333333,2.29114774114774,0,51.6227626776388"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.28125,0,0,0,54"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.375"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.285714285714286,15.7110944610945,15.0580086580087,6.27738095238095,26.0433950337588"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.416666666666667,6.62380952380952,6.15881757131757,0,44.3317517466679"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.333333333333333,0.333333333333333,2.29114774114774,0,52.5458396007157"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.361111111111111,0,0,0,55"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.388888888888889"
[1] "frustration_boredom,full_prev_3,7,8,Logit,0.277777777777778,16.1110944610945,15.0580086580087,6.35430402930403,26.4551597396412"
[1] "frustration_boredom,full_prev_3,7,8,RF,0.333333333333333,7.02380952380952,6.15881757131757,0,44.9031803180965"
[1] "frustration_boredom,full_prev_3,7,8,NN,0.30952380952381,0.333333333333333,2.29114774114774,0,53.1648872197634"
[1] "frustration_boredom,full_prev_3,7,8,SVM,0.5,0,0,0,56"
[1] "frustration_boredom,full_prev_3,7,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,7,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.461538461538462,16.1110944610945,15.0580086580087,6.47930402930403,27.2408740253555"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.433333333333333,7.02380952380952,6.15881757131757,0,45.7698469847632"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.433333333333333,0.333333333333333,2.29114774114774,0,54.03155388643"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.5,0,0,0,57"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.344827586206897,16.1110944610945,15.3080086580087,6.47930402930403,27.9331817176631"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.294117647058824,7.52380952380952,6.15881757131757,0,46.3412755561918"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.411764705882353,0.333333333333333,2.29114774114774,0,55.03155388643"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.411764705882353,0,0,0,58"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.411764705882353"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.375,16.5656399156399,15.671645021645,6.47930402930403,28.3081817176631"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.371428571428571,7.67765567765568,6.43154484404484,0,47.2301644450806"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.257142857142857,0.333333333333333,2.29114774114774,0,56.03155388643"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.257142857142857,0,0,0,59"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.371428571428571"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.305555555555556,16.5656399156399,15.9383116883117,6.47930402930403,28.7748483843298"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.256410256410256,8.67765567765568,6.43154484404484,0,47.7926644450806"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.41025641025641,0.333333333333333,2.29114774114774,0,57.03155388643"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.41025641025641,0,0,0,60"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.435897435897436"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.272727272727273,16.7323065823066,16.224025974026,6.47930402930403,29.4415150509965"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.275862068965517,8.75457875457876,6.43154484404484,0,48.7926644450806"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.241379310344828,0.333333333333333,2.29114774114774,0,58.03155388643"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.241379310344828,0,0,0,61"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.448275862068966"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.368421052631579,17.0180208680209,16.5573593073593,7.47930402930403,29.8165150509965"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.384615384615385,8.87957875457876,6.43154484404484,0,49.6108462632625"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.384615384615385,0.333333333333333,2.29114774114774,0,58.9406447955209"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.423076923076923,0,0,0,62"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.423076923076923"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.258064516129032,17.0180208680209,16.8573593073593,7.47930402930403,30.2331817176631"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.333333333333333,8.87957875457876,6.51487817737818,0,50.4570001094163"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.388888888888889,0.444444444444444,2.29114774114774,0,59.9406447955209"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.361111111111111,0,0,0,63"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.361111111111111"
[1] "frustration_boredom,full_prev_3,8,8,Logit,0.46875,17.4346875346875,17.524025974026,8.47930402930403,30.6331817176631"
[1] "frustration_boredom,full_prev_3,8,8,RF,0.45,8.87957875457876,6.51487817737818,0,51.3570001094163"
[1] "frustration_boredom,full_prev_3,8,8,NN,0.5,0.444444444444444,2.62448107448107,0,60.8906447955209"
[1] "frustration_boredom,full_prev_3,8,8,SVM,0.5,0,0,0,64"
[1] "frustration_boredom,full_prev_3,8,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,8,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.36,17.6569097569098,18.274025974026,8.47930402930403,31.0331817176631"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.32258064516129,8.87957875457876,6.51487817737818,0,52.071285823702"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.451612903225806,0.444444444444444,2.62448107448107,0,61.8906447955209"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.451612903225806,0,0,0,65"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.451612903225806"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.56,18.1569097569098,18.9406926406926,8.47930402930403,31.6485663330478"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.40625,9.04624542124542,6.51487817737818,0,52.9284286808449"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.40625,0.444444444444444,2.73559218559219,0,62.7477876526638"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.4375,0,0,0,66"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.4375"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.260869565217391,18.379131979132,18.9406926406926,8.47930402930403,32.1485663330478"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.310344827586207,9.13715451215451,6.51487817737818,0,53.9284286808449"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.275862068965517,0.444444444444444,2.73559218559219,0,63.7477876526638"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.275862068965517,0,0,0,67"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.379310344827586"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.483870967741935,19.129131979132,19.1406926406926,8.47930402930403,32.6723758568573"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.382352941176471,9.53715451215451,6.84821151071151,0,54.3570001094163"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.588235294117647,0.444444444444444,2.90225885225885,0,64.6525495574257"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.617647058823529,0,0,0,68"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.617647058823529"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.55,19.7005605505606,19.1406926406926,9.14597069597069,33.5057091901906"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.347826086956522,9.53715451215451,6.84821151071151,0,55.3570001094163"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.347826086956522,0.444444444444444,2.90225885225885,0,65.6525495574257"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.347826086956522,0,0,0,69"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.347826086956522"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.41025641025641,19.9862748362748,19.974025974026,9.34597069597069,33.9342806187621"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.382978723404255,9.59597804156628,7.1339257964258,0,56.1903334427496"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.382978723404255,0.444444444444444,2.90225885225885,0,66.6525495574257"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.382978723404255,0,0,0,70"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.382978723404255"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.303030303030303,20.2362748362748,20.1406926406926,9.52778887778888,34.4342806187621"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.256410256410256,9.59597804156628,7.1339257964258,0,56.8570001094163"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.384615384615385,0.444444444444444,2.90225885225885,0,67.6525495574257"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.384615384615385,0,0,0,71"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.384615384615385"
[1] "frustration_boredom,full_prev_3,9,8,Logit,0.172413793103448,20.2362748362748,20.3073593073593,9.52778887778888,34.8342806187621"
[1] "frustration_boredom,full_prev_3,9,8,RF,0.264705882352941,9.59597804156628,7.23392579642579,0,57.8570001094163"
[1] "frustration_boredom,full_prev_3,9,8,NN,0.205882352941176,0.444444444444444,2.90225885225885,0,68.6525495574257"
[1] "frustration_boredom,full_prev_3,9,8,SVM,0.205882352941176,0,0,0,72"
[1] "frustration_boredom,full_prev_3,9,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,9,8,WithinBase,0.588235294117647"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.363636363636364,20.4237748362748,20.8787878787879,9.52778887778888,35.4592806187621"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.25,9.59597804156628,7.23392579642579,0,58.8570001094163"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.25,0.444444444444444,3.04511599511599,0,69.5414384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.25,0,0,0,73"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.5"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.444444444444444,21.1380605505606,20.989898989899,9.52778887778888,36.0047351642166"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.323529411764706,10.0245494701377,7.23392579642579,0,59.3570001094163"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.411764705882353,0.444444444444444,3.13602508602509,0,70.3539384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.470588235294118,0,0,0,74"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.470588235294118"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.366666666666667,21.1380605505606,21.2121212121212,9.52778887778888,36.7547351642166"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.3125,10.0245494701377,7.34503690753691,0,60.049307801724"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.4375,0.777777777777778,3.13602508602509,0,71.3539384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.40625,0,0,0,75"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.40625"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.285714285714286,21.5380605505606,21.3939393939394,9.52778887778888,37.1547351642166"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.275,10.2245494701377,7.42837024087024,0,60.7159744683907"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.3,0.777777777777778,3.13602508602509,0,72.3539384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.3,0,0,0,76"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.3"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.454545454545455,22.1380605505606,21.9324009324009,9.52778887778888,37.1547351642166"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.0833333333333333,10.2245494701377,7.42837024087024,0,61.7159744683907"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.0833333333333333,0.777777777777778,3.13602508602509,0,73.3539384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.0833333333333333,0,0,0,77"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.625"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.2,22.1380605505606,22.4324009324009,9.52778887778888,37.4404494499309"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.357142857142857,10.2245494701377,7.42837024087024,0,62.3409744683907"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.464285714285714,0.777777777777778,3.13602508602509,0,74.1664384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.571428571428571,0,0,0,78"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.571428571428571"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.394736842105263,22.5130605505606,22.4324009324009,9.86112221112221,37.8904494499309"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.466666666666667,10.3356605812488,7.92837024087024,0,63.1326411350573"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.4,0.777777777777778,3.13602508602509,0,74.9164384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.533333333333333,0,0,0,79"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.533333333333333"
[1] "frustration_boredom,full_prev_3,10,8,Logit,0.0769230769230769,22.6797272172272,22.4324009324009,9.86112221112221,37.98135854084"
[1] "frustration_boredom,full_prev_3,10,8,RF,0.333333333333333,10.3356605812488,7.92837024087024,0,63.9018719042881"
[1] "frustration_boredom,full_prev_3,10,8,NN,0.433333333333333,0.777777777777778,3.13602508602509,0,75.9164384463146"
[1] "frustration_boredom,full_prev_3,10,8,SVM,0.433333333333333,0,0,0,80"
[1] "frustration_boredom,full_prev_3,10,8,OverallBase,0.390334572490706"
[1] "frustration_boredom,full_prev_3,10,8,WithinBase,0.433333333333333"
