,id,Tobii Fixations,New Fixations,Mean Position Difference,StdDev Position Difference,Max Position Difference,Mean Duration Difference,StdDev Duration Difference,Max Duration Difference,Match Score
37,MT208PN41032,11380,12645,89.85301214864698,461.1520145231368,6071.455191168776,203.79525504151837,354.21960055645013,4814,0.5292210359826018
38,MT208PN41085,14462,13371,37.5471115899151,122.13630967274358,1482.3717774820561,181.36167825891854,345.89579247788373,4463,0.5323461222047715
39,MT208PN41039,13361,13413,28.09840802827287,93.33744080660732,2147.072658295476,208.99910534556028,381.8229256976715,5213,0.5346305822709312
40,MT208PN41023,12157,13700,50.31664715501233,202.65814204500424,3267.2855705979505,180.29817518248174,402.2010628531129,15123,0.5358394160583941
41,MT208PN41064,10625,9359,39.182707733405444,147.59305296855928,2154.461939789144,189.63211881611284,297.2189654244132,3564,0.4801795063575168
42,MT208PN41082,9383,9282,212.4433877301516,854.8251637075607,8424.71933922789,175.23486317603965,487.4185736889541,10110,0.5405085110967464
43,MT208PN41036,11964,11483,36.82333909097335,146.49094874089616,2581.352872960044,137.8654532787599,261.0770751081515,5896,0.5873900548637115
44,MT208PN41087,11364,12177,24.839112595952514,108.69882837885699,1691.6566367851508,177.81366510634803,594.174071560087,14558,0.716843229038351
45,MT208PN41081,12470,13077,21.713262982975465,72.91036076335831,1278.3509885786455,162.814101093523,348.0234433594425,6512,0.6355433203334098
46,MT208PN41018,15250,13061,32.06220411029321,147.76972559499825,2996.144748879156,219.15067758977108,386.1376843402222,5430,0.4854145930633183
47,MT208PN41084,13399,14032,23.83751609206878,83.6521291367869,1881.1277764984009,225.05188141391105,508.04975771699833,11193,0.5333523375142531
48,MT208PN41056,11073,11505,59.04392293665988,200.59017986672512,2129.06595039205,154.71664493698393,398.807055988663,6612,0.5951325510647545
49,MT208PN41086,13657,12015,27.383002664510514,98.52894348015869,1660.8315720261937,139.1779442363712,243.03232482045266,3414,0.6070744902205576
50,MT208PN41019,13331,14266,26.6475920515287,98.4697796719705,2264.8286997200034,211.52418337305483,647.6451518276641,12108,0.6126454507219964
51,MT208PN41012,13541,14614,29.566427017487594,104.93298583845633,1757.762980858401,209.24230190228548,433.8793979236475,7729,0.5533050499521007
52,MT208PN41051,14199,15015,19.079467781566347,73.58949855477397,1680.7383257223205,149.67752247752247,302.72343884118374,4630,0.6847818847818847
53,MT208PN41050,15240,15670,29.94640117373717,118.03507197864128,2249.757461983792,182.50421186981492,460.8005336310284,6979,0.6100191448627952
54,MT208PN41068,13391,14031,22.655026794587048,115.86584750735341,2411.479506680501,124.90635022450289,265.22424851195456,4063,0.7218302330553774
55,MT208PN41070,14503,14434,16.00789069840038,68.94836122280671,1850.1853961157515,131.73694055701816,288.4500699507627,6730,0.7212830816128585
56,MT208PN41080,14990,13793,23.490267118359725,109.15107426473722,2746.7078930967523,144.35481766113247,283.4684265275197,3881,0.6578699340245052
57,MT208PN41033,13869,15659,41.8605093589856,126.74691144290217,1550.296100749789,339.43336100644996,767.4957145363587,12175,0.4801072865444792
58,MT208PN41015,12618,13109,45.09420960967764,240.7082547669476,4643.2941594894955,170.79624685330688,449.4622916033924,15707,0.6382637882370891
59,MT208PN41073,10882,8071,51.37215005846014,197.2392402104581,2661.8408981010007,304.76000495601534,692.0813574958757,7661,0.4799900879692727
60,MT208PN41072,15423,16029,31.043515764073458,137.58288507694442,2227.9127570390597,156.4388920082351,321.9574387841754,6196,0.657246241187847
61,MT208PN41052,16486,14247,53.73713885072933,339.91744353365107,5633.160418127801,117.76493296834421,214.23665546996858,3498,0.6428721836176037
62,MT208PN41008,15921,16862,18.020939732835416,74.41996163114403,2246.2501419736186,120.76147550705728,292.834874474685,8610,0.7243506108409441
63,MT208PN41017,15802,16118,72.8568152166659,556.0583711118161,8716.324635762905,138.35637175828268,267.42582749262306,3981,0.6355006824668072
64,MT208PN41035,15928,16802,23.497780521413365,98.0746452524184,2184.5807378076006,155.42423521009403,422.58186859528377,5980,0.6937269372693727
65,MT208PN41090,3179,3367,561.0055644196481,1736.780118130546,10133.687876160071,248.78734778734778,451.1486306575347,4514,0.43094743094743093
