,id,Tobii Fixations,New Fixations,Mean Position Difference,StdDev Position Difference,Max Position Difference,Mean Duration Difference,StdDev Duration Difference,Max Duration Difference,Match Score
15,MT208PN41013,10377,11201,67.56979067951752,243.88971943414472,3178.1502875100164,161.37068118917955,512.6637685023343,6463,0.6630657976966342
16,MT208PN41024,11923,12192,114.48886747967876,439.8366277414167,4227.64321881069,145.91740485564304,317.47903988550934,9027,0.5592191601049868
17,MT208PN41042,18118,9184,44.19928646812791,125.45683722448588,1780.3107172625794,343.04104965156796,643.2418323043443,9960,0.3234973867595819
18,MT208PN41092,12410,10761,190.64694385965376,659.9271810558121,6754.236299660699,229.81916178793793,471.2927100216451,5464,0.3380726698262243
19,MT208PN41088,13683,14493,73.49609801979112,229.09167827154232,2984.3625110492494,224.2127923825295,572.2630333613934,14823,0.486027737528462
20,MT208PN41038,13776,15118,21.157397902093038,88.76383266447894,1900.1703016335596,124.239978833179,288.64993363618254,5246,0.7275433258367509
21,MT208PN41041,14290,18123,2786.3546688302577,11440.239662733518,77052.12521443306,232.5062627600287,611.5743471042922,8911,0.5637587595872648
22,MT208PN41054,13246,14056,40.05910761547516,138.74799097443335,2001.9456057662298,159.60486624928856,392.2132465258743,8327,0.60486624928856
23,MT208PN41061,15904,16401,76.25535526934746,457.62907023676763,8091.691155895117,137.6669105542345,321.0925302508433,6529,0.6429486006950795
24,MT208PN41048,8931,14806,4933.267507900672,8919.030628602406,43877.53817480536,59.988518168310144,311.5437318080066,5813,0.3098743752532757
25,MT208PN41006,11102,12586,178.60992094534123,623.9957032767912,8169.618165498345,193.9015572858732,471.2827258424997,7145,0.5194660734149055
26,MT208PN41049,16144,17197,25.561189060919318,107.01735271602726,1852.7522169878682,126.21684014653718,325.2320987116659,10294,0.7027969994766529
27,MT208PN41005,14920,13485,71.45281806851528,276.8595729434408,3608.3444634974053,197.95654430849092,409.86438504632287,7344,0.44345569150908415
28,MT208PN41030,12724,12960,63.201421592828964,202.66225057228579,3861.6677366332037,167.241512345679,415.14875439621056,6879,0.5722222222222222
29,MT208PN41045,15157,16093,60.56818066223626,271.26381436722676,5089.817696687394,188.21935002796246,469.5522297309552,6429,0.5679487976138694
30,MT208PN41010,12435,15502,181.39399850550487,690.4854870611698,8604.161567177687,238.1201135337376,426.68282167829636,6862,0.40794736163075734
31,MT208PN41020,13930,14165,30.316613354125845,119.66944417970103,2778.6325903385077,166.00945993646312,437.933532724465,6245,0.6708789269325803
32,MT208PN41029,9794,10875,152.22694291506684,461.93487180361325,4234.325422080402,146.69388505747128,394.52409578593665,6030,0.5406896551724137
33,MT208PN41007,7267,7043,36.913200457228825,142.21583329170736,2191.706229340638,103.33820814993611,253.55784586463773,3415,0.7493965639642198
34,MT208PN41058,11672,13264,96.38477295502162,433.8014785771667,5757.401161640253,137.45672496984318,338.81495223895524,6179,0.655307599517491
35,MT208PN41075,10573,14015,10578.628442370122,26046.31207168889,113232.40691879434,120.93813770959686,465.11257360630253,14090,0.5102390296111309
36,MT208PN41091,17917,18165,67.92802493720305,249.98898851620496,3766.1105951823642,127.10437654830719,284.86982091714754,4731,0.6173410404624278
37,MT208PN41032,11380,14127,159.89549454574052,486.01107695682674,4354.804706151341,192.8866709138529,371.15415748576225,4814,0.4767466553408367
38,MT208PN41085,14462,13370,42.42709620681451,139.02048544127982,2434.1703176356145,176.86581899775618,345.6796595428152,4863,0.5167539267015707
39,MT208PN41039,13361,13659,38.03993105486818,151.46604499017533,2960.2371556865687,208.18617761183103,383.9707810449496,5213,0.5253678893037558
40,MT208PN41023,12157,14573,141.36834332554906,581.4741711848504,6174.728909400692,175.12077128937077,432.37127233125136,16206,0.5025732519042064
41,MT208PN41064,10625,11210,132.9603964742383,399.0264094942251,4727.4755014678885,183.97109723461196,313.05064508849284,3564,0.41320249776984835
42,MT208PN41082,9383,10356,322.4841525263245,1010.9308283348456,9311.506142928687,159.84250675936656,467.91223556355675,10110,0.4722865971417536
43,MT208PN41036,11964,12580,57.72166981695317,187.5319104999116,2504.395988520487,129.5241653418124,266.3075343173006,5896,0.549523052464229
44,MT208PN41087,11364,12226,30.063654554940218,153.74877332086126,5772.980078992044,178.28161295599543,593.9565051984946,14558,0.7104531326680844
45,MT208PN41081,12470,13304,24.769790101721288,81.55946023195331,1278.3509885786455,161.71444678292244,350.72199586594917,6512,0.6227450390859892
46,MT208PN41018,15250,13630,54.32333936345069,239.09975143282136,3707.4240792970195,214.69214966984592,407.7965546115438,5430,0.469479090242113
47,MT208PN41084,13399,14357,29.651338302930462,99.7049563654687,1328.1681660214383,228.7379675419656,513.2732681640372,11193,0.5135473984815769
48,MT208PN41056,11073,12801,141.43578845777586,466.7918817598984,5326.602162906307,138.73322396687757,381.1146216204428,6612,0.5387860323412234
49,MT208PN41086,13657,12795,43.797042681899406,160.60659796661065,2627.091605291781,132.70801094177412,244.00334002558319,3414,0.5781164517389605
50,MT208PN41019,13331,14579,47.16254339895843,231.6156882924391,4428.553457256479,207.89505453048906,631.0765618836391,12108,0.5777488167912751
51,MT208PN41012,13541,14934,37.64981150754853,134.39395459002955,2316.25704464713,208.57258604526584,439.7571300024849,7729,0.5420516941207982
52,MT208PN41051,14199,15546,68.99265151889695,461.7540516831072,7118.124058546704,150.0852309275698,310.48937502747884,4630,0.6595265663193104
53,MT208PN41050,15240,16115,43.404170439409924,164.98500456803419,2275.4725571814497,181.44412038473473,463.42135008564014,7112,0.5867204467887062
54,MT208PN41068,13391,14985,91.61919834552045,414.7454918046843,5719.182685531639,123.44584584584585,262.2163419078932,4063,0.6758758758758758
55,MT208PN41070,14503,14561,21.66445300109058,108.87662866027146,2940.293818407028,129.92692809559782,289.49244073078086,6730,0.714099306366321
56,MT208PN41080,14990,15130,125.29912406772556,839.7678660496846,11837.736455564504,147.62478519497688,293.3872729521638,3881,0.6116986120290813
57,MT208PN41033,13869,16759,158.7566710885733,798.8120600708197,10673.126728606057,325.38379378244525,754.6200410637039,12175,0.4534280088310758
58,MT208PN41015,12618,13480,62.90658941102428,288.253902970193,4152.131814318796,162.2669881305638,439.3876446074225,15707,0.6181750741839762
59,MT208PN41073,10882,10363,676.6558069201388,2164.612271548175,16392.129064409954,222.94953198880634,667.9131190756273,7661,0.37797934960918655
60,MT208PN41072,15423,17052,78.44515785250675,447.0067494803334,8158.370534126098,152.70308468214873,327.06139857820807,6196,0.6196927046680741
61,MT208PN41052,16486,14852,37.98494820752313,155.18698711476497,5767.858124455084,116.0253164556962,217.8661009112556,3498,0.6187718825747374
62,MT208PN41008,15921,16838,19.592733275722235,86.25355672772501,2509.86790790253,122.07405867680247,302.2848207875123,8610,0.7084570614087183
63,MT208PN41017,15802,16988,151.3797731024973,846.6262899202911,11654.473844403727,135.68730868848598,274.06765501563365,3631,0.569225335530963
64,MT208PN41035,15928,17076,29.55640684391596,122.29849296519684,2431.259579563511,155.13111970016396,423.8315836000307,5980,0.6838838135394706
65,MT208PN41090,3179,3828,311.6402286029159,739.7881361174724,4107.424373335009,244.1935736677116,461.1864661076643,4514,0.3727795193312435
