,id,Tobii Fixations,New Fixations,Mean Position Difference,StdDev Position Difference,Max Position Difference,Mean Duration Difference,StdDev Duration Difference,Max Duration Difference,Match Score
36,MT208PN41091,17917,16450,24.210047020821584,102.68523964946527,1933.3792833384023,136.07288753799392,280.5405532949379,4564,0.6699696048632219
37,MT208PN41032,11380,12303,76.9885310578703,535.421015847588,8434.00423527795,208.55458018369504,355.97129148179033,4814,0.5437698122409168
38,MT208PN41085,14462,13180,34.51787927152379,114.93713678683051,1635.7354826948808,185.4128224582701,347.12828055173145,4463,0.5359635811836115
39,MT208PN41039,13361,13383,27.156052127543823,87.96386398458566,2147.072658295476,209.63685272360456,382.3688674123635,5213,0.5354554285287305
40,MT208PN41023,12157,13637,65.17131479002089,331.01663681089417,5069.855914507015,183.46029185304687,401.5678116107512,15123,0.5345017232529149
41,MT208PN41064,10625,9281,40.80052310392989,162.03990718645198,2154.461939789144,192.43702187264304,297.4320386771466,3564,0.4791509535610387
42,MT208PN41082,9383,8844,95.81342910030038,399.86835594496046,4238.102335565836,183.84407507914972,492.91368761178114,10110,0.565015829941203
43,MT208PN41036,11964,11294,30.51482056447811,114.46624300801267,1899.6289973220787,142.3476182043563,257.8384201370882,5896,0.5880998760403754
44,MT208PN41087,11364,12143,24.52998078170587,113.316424575123,2037.8204359398417,177.45878283784896,592.1951566913817,14558,0.7186033105492876
45,MT208PN41081,12470,13079,20.6531584502924,70.41900111910417,1278.3509885786455,164.9570303540026,346.2535886607568,6512,0.6353696765807784
46,MT208PN41018,15250,13025,29.639653032530376,133.2585126263403,2594.3419204106463,220.70080614203454,386.0449743613773,5430,0.4845297504798464
47,MT208PN41084,13399,14013,23.549359905699223,80.90731856757586,1112.471685032927,227.3174195389995,508.01879056414055,11193,0.527010632983658
48,MT208PN41056,11073,11682,118.54310129959758,511.5118917961866,6542.069607654872,156.73737373737373,388.20092620295253,6612,0.5866290018832392
49,MT208PN41086,13657,11856,24.84176424587749,88.92588536420736,1660.3858380119636,142.83375506072875,243.20769777153996,3414,0.6096491228070176
50,MT208PN41019,13331,14299,26.16256721081325,92.93817886189555,1671.4718065226227,215.32904398909014,651.6485123749915,12108,0.608364221274215
51,MT208PN41012,13541,14596,32.160657011009626,122.37626438864434,2092.2918435050105,212.76397643189915,436.7229150015479,7729,0.5525486434639627
52,MT208PN41051,14199,14913,18.357844322137133,68.35469696982877,1617.569859387841,150.20874404881647,299.82471322236466,4630,0.6863810098571715
53,MT208PN41050,15240,15655,30.882442161643013,125.75171322780942,2224.3682109725,184.35611625678698,462.3129838402413,6979,0.6094538486106675
54,MT208PN41068,13391,13934,16.441488342923144,66.44794016086391,1931.6687086558088,125.1871680780824,263.27105159917835,4063,0.7268551743935697
55,MT208PN41070,14503,14430,15.896031660250577,70.11675332078033,2223.751145314584,131.83270963270962,288.6017242556188,6730,0.7223146223146223
56,MT208PN41080,14990,13726,24.529825559146524,120.9699728673374,2746.7078930967523,144.20442954975957,280.4056334582958,3881,0.6604983243479527
57,MT208PN41033,13869,15555,39.61434441990082,118.5440642804668,1550.296100749789,337.56084860173576,759.2975224228594,12175,0.48222436515589845
58,MT208PN41015,12618,12906,37.741914525875956,214.30341284615008,3951.4030924235426,170.96397024639703,448.12236824648613,15707,0.6438865643886564
59,MT208PN41073,10882,7775,39.14048893969578,144.48506131764725,1880.4245803919766,309.4342122186495,702.1363907865929,7661,0.4922186495176849
60,MT208PN41072,15423,15918,31.845374056584745,175.14693214277247,3405.605402745251,154.98002261590653,317.75206434692564,6196,0.6603216484482975
61,MT208PN41052,16486,13958,22.434631989860048,102.54694989981034,2206.407317337395,119.84768591488752,213.32374071736743,3498,0.6508095715718585
62,MT208PN41008,15921,16784,17.385790545960965,77.99147978725028,2086.0378693457073,121.4532888465205,291.0158225450081,8610,0.7228908484270734
63,MT208PN41017,15802,15928,20.548451755489634,78.73236118723297,1416.9846349404272,137.80769713711703,259.55560846571535,3964,0.6395027624309392
64,MT208PN41035,15928,16837,24.021354693481065,100.24786161550917,2184.5807378076006,156.47431252598443,422.0532022317286,5980,0.6923442418483102
65,MT208PN41090,3179,2900,29.690215298923867,101.8462433802601,1036.3967628278274,249.27586206896552,462.8195363318879,4514,0.496551724137931
