MT208PN41005,MTBrowsingPageEvent,16:00:09.000,01:20:20.813,(punctual),12,00:00:13.640,13.64,1
MT208PN41005,MTBrowsingPageEvent,16:00:22.000,01:20:34.453,(punctual),13,00:00:03.160,3.016,0
MT208PN41005,MTBrowsingPageEvent,16:00:25.000,01:20:37.469,(punctual),12,00:00:00.594,0.594,1
MT208PN41005,MTBrowsingPageEvent,16:00:26.000,01:20:38.063,(punctual),11,00:00:01.281,1.281,1
MT208PN41005,MTBrowsingPageEvent,16:00:27.000,01:20:39.344,(punctual),10,00:00:00.640,0.64,1
MT208PN41005,MTBrowsingPageEvent,16:00:28.000,01:20:39.984,(punctual),9,00:00:00.719,0.719,1
MT208PN41005,MTBrowsingPageEvent,16:00:29.000,01:20:40.703,(punctual),8,00:03:47.977,227.977,1
MT208PN41005,MTBrowsingPageEvent,16:04:17.000,01:24:28.680,(punctual),19,00:02:28.225,148.225,1
MT208PN41005,MTBrowsingPageEvent,16:06:45.000,01:26:56.905,(punctual),20,00:00:00.515,0.515,1
MT208PN41005,MTBrowsingPageEvent,16:06:45.000,01:26:57.420,(punctual),21,00:00:00.469,0.469,1
MT208PN41005,MTBrowsingPageEvent,16:06:46.000,01:26:57.889,(punctual),20,00:00:01.110,1.11,1
MT208PN41005,MTBrowsingPageEvent,16:06:47.000,01:26:58.999,(punctual),19,00:04:26.927,266.927,1
MT208PN41005,MTBrowsingPageEvent,16:11:14.000,01:31:25.926,(punctual),13,00:01:15.940,75.094,1
MT208PN41005,MTBrowsingPageEvent,16:12:29.000,01:32:41.020,(punctual),14,00:00:29.797,29.797,1
MT208PN41005,MTBrowsingPageEvent,16:12:59.000,01:33:10.817,(punctual),15,00:00:16.234,16.234,1
MT208PN41005,MTBrowsingPageEvent,16:13:15.000,01:33:27.051,(punctual),16,00:00:49.891,49.891,1
MT208PN41005,MTBrowsingPageEvent,16:14:05.000,01:34:16.942,(punctual),13,00:01:49.438,109.438,1
MT208PN41006,MTBrowsingPageEvent,10:02:33.000,00:26:59.664,(punctual),0,00:18:23.355,1103.355,1
MT208PN41006,MTBrowsingPageEvent,10:23:08.000,00:47:34.754,(punctual),1,00:18:01.724,1081.724,1
MT208PN41006,MTBrowsingPageEvent,10:45:32.000,01:09:58.948,(punctual),2,00:14:27.331,867.331,1
MT208PN41006,MTBrowsingPageEvent,11:01:00.000,01:25:27.358,(punctual),3,00:06:54.834,414.834,0
MT208PN41006,MTBrowsingPageEvent,11:08:10.000,01:32:37.161,(punctual),4,00:01:52.376,112.376,0.5
MT208PN41007,MTBrowsingPageEvent,15:21:15.000,00:34:12.310,(punctual),0,00:06:20.729,380.729,1
MT208PN41007,MTBrowsingPageEvent,15:29:23.000,00:42:20.269,(punctual),1,00:04:22.148,262.148,1
MT208PN41007,MTBrowsingPageEvent,15:33:46.000,00:46:42.417,(punctual),2,00:00:01.203,1.203,1
MT208PN41007,MTBrowsingPageEvent,15:33:47.000,00:46:43.620,(punctual),1,00:00:10.531,10.531,1
MT208PN41007,MTBrowsingPageEvent,15:33:57.000,00:46:54.151,(punctual),2,00:00:08.687,8.687,1
MT208PN41007,MTBrowsingPageEvent,15:34:06.000,00:47:02.838,(punctual),1,00:00:04.310,4.031,1
MT208PN41007,MTBrowsingPageEvent,15:34:10.000,00:47:06.869,(punctual),0,00:00:12.812,12.812,1
MT208PN41007,MTBrowsingPageEvent,15:34:23.000,00:47:19.681,(punctual),1,00:00:08.687,8.687,1
MT208PN41007,MTBrowsingPageEvent,15:34:31.000,00:47:28.368,(punctual),2,00:04:16.259,256.259,1
MT208PN41007,MTBrowsingPageEvent,15:39:51.000,00:52:47.462,(punctual),3,00:01:50.446,110.446,0
MT208PN41007,MTBrowsingPageEvent,15:47:45.000,00:54:37.908,(punctual),3,00:06:45.596,405.596,0
MT208PN41007,MTBrowsingPageEvent,15:54:31.000,01:01:23.504,(punctual),4,00:04:10.655,250.655,0.5
MT208PN41007,MTBrowsingPageEvent,15:58:42.000,01:05:34.159,(punctual),5,00:01:34.659,94.659,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:30.000,01:10:22.650,(punctual),6,00:00:01.375,1.375,1
MT208PN41007,MTBrowsingPageEvent,16:03:32.000,01:10:24.025,(punctual),5,00:00:10.780,10.078,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:42.000,01:10:34.103,(punctual),6,00:00:00.703,0.703,1
MT208PN41007,MTBrowsingPageEvent,16:03:42.000,01:10:34.806,(punctual),7,00:00:00.969,0.969,0
MT208PN41007,MTBrowsingPageEvent,16:03:43.000,01:10:35.775,(punctual),5,00:00:00.750,0.75,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:44.000,01:10:36.525,(punctual),4,00:00:00.500,0.5,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:45.000,01:10:37.025,(punctual),3,00:00:00.531,0.531,0
MT208PN41007,MTBrowsingPageEvent,16:03:45.000,01:10:37.556,(punctual),5,00:00:07.515,7.515,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:53.000,01:10:45.071,(punctual),22,00:00:03.313,3.313,0.5
MT208PN41007,MTBrowsingPageEvent,16:03:56.000,01:10:48.384,(punctual),11,00:00:04.422,4.422,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:00.000,01:10:52.806,(punctual),6,00:00:00.640,0.64,1
MT208PN41007,MTBrowsingPageEvent,16:04:01.000,01:10:53.446,(punctual),5,00:00:09.985,9.985,0.5
MT208PN41007,MTBrowsingPageEvent,16:04:11.000,01:11:03.431,(punctual),6,00:00:00.859,0.859,1
