MT208PN41005,MTLayoutEvent,15:57:19.000,01:17:30.640,(punctual),InputNoContent
MT208PN41005,MTLayoutEvent,15:57:29.000,01:17:41.374,(punctual),Normal
MT208PN41005,MTLayoutEvent,15:58:57.000,01:19:09.359,(punctual),WebPage
MT208PN41005,MTLayoutEvent,15:59:28.000,01:19:39.719,(punctual),Normal
MT208PN41005,MTLayoutEvent,15:59:28.000,01:19:39.719,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,15:59:34.000,01:19:45.750,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:00:36.000,01:20:48.469,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:00:48.000,01:21:00.375,(punctual),InputEnlarged
MT208PN41005,MTLayoutEvent,16:03:16.000,01:23:28.412,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:03:25.000,01:23:37.069,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:03:36.000,01:23:47.788,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:03:50.000,01:24:01.867,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:03:55.000,01:24:07.367,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:03:55.000,01:24:07.383,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:04:03.000,01:24:15.008,(punctual),InputNoContent
MT208PN41005,MTLayoutEvent,16:04:11.000,01:24:23.008,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:06:49.000,01:27:00.842,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:06:59.000,01:27:10.968,(punctual),InputEnlarged
MT208PN41005,MTLayoutEvent,16:08:40.000,01:28:52.454,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:08:47.000,01:28:58.938,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:09:04.000,01:29:16.361,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:09:17.000,01:29:28.736,(punctual),InputEnlarged
MT208PN41005,MTLayoutEvent,16:09:53.000,01:30:05.080,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:10:00.000,01:30:11.627,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:10:07.000,01:30:19.284,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:10:51.000,01:31:03.144,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:10:57.000,01:31:08.785,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:10:57.000,01:31:08.785,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:11:04.000,01:31:16.066,(punctual),InputNoContent
MT208PN41005,MTLayoutEvent,16:11:12.000,01:31:24.144,(punctual),Normal
MT208PN41005,MTLayoutEvent,16:14:07.000,01:34:18.817,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:14:17.000,01:34:28.802,(punctual),InputEnlarged
MT208PN41005,MTLayoutEvent,16:14:34.000,01:34:45.755,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:14:34.000,01:34:46.396,(punctual),WebPage
MT208PN41005,MTLayoutEvent,16:15:06.000,01:35:18.224,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:16:23.000,01:36:35.052,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:16:23.000,01:36:35.052,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:16:37.000,01:36:48.865,(punctual),InputEnlarged
MT208PN41005,MTLayoutEvent,16:20:48.000,01:40:59.513,(punctual),InputWithContent
MT208PN41005,MTLayoutEvent,16:20:54.000,01:41:05.560,(punctual),WebPage
MT208PN41005,MTLayoutEvent,16:26:33.000,01:46:45.024,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,09:35:33.000,00:00:00.453,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,09:39:45.000,00:04:12.141,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:39:46.000,00:04:13.016,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:40:18.000,00:04:45.118,(punctual),WebPage
MT208PN41006,MTLayoutEvent,09:41:12.000,00:05:39.155,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:41:27.000,00:05:53.828,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:41:32.000,00:05:59.297,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:44:07.000,00:08:34.264,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,09:46:53.000,00:11:20.102,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:46:53.000,00:11:20.118,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:53:23.000,00:17:50.487,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:53:42.000,00:18:09.377,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:54:04.000,00:18:30.970,(punctual),WebPage
MT208PN41006,MTLayoutEvent,09:54:54.000,00:19:21.110,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:55:00.000,00:19:26.610,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,09:57:18.000,00:21:44.778,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:57:18.000,00:21:44.809,(punctual),Normal
MT208PN41006,MTLayoutEvent,09:57:20.000,00:21:46.528,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:57:20.000,00:21:46.543,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:58:34.000,00:23:00.667,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,09:58:48.000,00:23:15.417,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,10:02:16.000,00:26:42.540,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:02:27.000,00:26:53.602,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:12:01.000,00:36:27.981,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:12:08.000,00:36:35.356,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,10:12:08.000,00:36:35.387,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,10:12:48.000,00:37:15.029,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,10:14:08.000,00:38:35.125,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:14:22.000,00:38:48.594,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:14:46.000,00:39:13.203,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:14:51.000,00:39:18.360,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:14:54.000,00:39:20.969,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:14:55.000,00:39:21.672,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:18:54.000,00:43:20.799,(punctual),SummaryExample
MT208PN41006,MTLayoutEvent,10:19:36.000,00:44:02.690,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:19:37.000,00:44:04.440,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:21:20.000,00:45:47.456,(punctual),TutorialVideo
MT208PN41006,MTLayoutEvent,10:23:08.000,00:47:34.582,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:23:08.000,00:47:34.707,(punctual),Notes
MT208PN41006,MTLayoutEvent,10:23:08.000,00:47:34.723,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:23:08.000,00:47:34.910,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:23:08.000,00:47:35.379,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:24:49.000,00:49:15.568,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:24:49.000,00:49:16.240,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:25:39.000,00:50:06.397,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:25:39.000,00:50:06.412,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:25:46.000,00:50:12.584,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:34:26.000,00:58:53.446,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:34:27.000,00:58:53.493,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:37:02.000,01:01:28.696,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:37:07.000,01:01:34.243,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:37:08.000,01:01:34.806,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:37:44.000,01:02:10.821,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:37:44.000,01:02:10.821,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:37:50.000,01:02:16.946,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:41:09.000,01:05:35.689,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:41:16.000,01:05:42.658,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,10:41:50.000,01:06:16.894,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:42:11.000,01:06:37.848,(punctual),FullView
MT208PN41006,MTLayoutEvent,10:42:40.000,01:07:07.022,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:42:43.000,01:07:09.834,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:43:04.000,01:07:30.898,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:43:07.000,01:07:34.086,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:43:10.000,01:07:36.758,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:43:10.000,01:07:37.133,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:45:32.000,01:09:58.917,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:52:15.000,01:16:41.719,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:52:20.000,01:16:47.297,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,10:53:14.000,01:17:41.375,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:53:28.000,01:17:54.954,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:53:46.000,01:18:12.954,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:53:49.000,01:18:15.907,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:53:49.000,01:18:16.016,(punctual),WebPage
MT208PN41006,MTLayoutEvent,10:54:32.000,01:18:59.094,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:54:32.000,01:18:59.094,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,10:54:39.000,01:19:05.985,(punctual),Normal
MT208PN41006,MTLayoutEvent,10:54:43.000,01:19:09.969,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:54:43.000,01:19:10.329,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:57:01.000,01:21:28.129,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,10:58:42.000,01:23:09.462,(punctual),InputNoContent
MT208PN41006,MTLayoutEvent,11:00:57.000,01:25:24.217,(punctual),Normal
MT208PN41006,MTLayoutEvent,11:06:30.000,01:30:57.176,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:06:35.000,01:31:02.333,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,11:07:36.000,01:32:03.302,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:07:49.000,01:32:16.489,(punctual),WebPage
MT208PN41006,MTLayoutEvent,11:08:04.000,01:32:31.443,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:08:07.000,01:32:34.333,(punctual),Normal
MT208PN41006,MTLayoutEvent,11:09:25.000,01:33:52.474,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:09:26.000,01:33:52.521,(punctual),WebPage
MT208PN41006,MTLayoutEvent,11:10:14.000,01:34:41.428,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:10:49.000,01:35:15.490,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:10:49.000,01:35:15.506,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:11:07.000,01:35:33.678,(punctual),InputEnlarged
MT208PN41006,MTLayoutEvent,11:16:51.000,01:41:17.933,(punctual),InputWithContent
MT208PN41006,MTLayoutEvent,11:16:57.000,01:41:24.152,(punctual),WebPage
MT208PN41006,MTLayoutEvent,11:25:27.000,01:49:53.951,(punctual),InputWithContent
MT208PN41007,MTLayoutEvent,14:47:09.000,00:00:06.016,(punctual),TutorialVideo
MT208PN41007,MTLayoutEvent,14:51:21.000,00:04:17.596,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,14:51:23.000,00:04:19.799,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,14:52:18.000,00:05:15.126,(punctual),WebPage
MT208PN41007,MTLayoutEvent,14:53:08.000,00:06:04.859,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,14:53:27.000,00:06:24.109,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,14:53:33.000,00:06:30.343,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:08:23.000,00:21:19.571,(punctual),TutorialVideo
MT208PN41007,MTLayoutEvent,15:11:03.000,00:23:59.482,(punctual),InputNoContent
MT208PN41007,MTLayoutEvent,15:11:03.000,00:23:59.497,(punctual),InputNoContent
